Journal,Publisher,Business model,APC 2019 (€),APC 2020 (€),APC 2021 (€),APC 2022 (€),APC 2023 (€),APC (€)
Small Structures,Wiley,Hybrid,,,3150,3250,,3250
SmartMat,Wiley,OA,,,3519,3519,3519,3519
Social Anthropology,Wiley,Hybrid,2100,2500,2500,,,2500
Social Development,Wiley,Hybrid,2417,2417,2417,2650,2730,2730
Social Issues and Policy Review,Wiley,Hybrid,2500,2500,2500,2800,2880,2880
Social Policy & Administration,Wiley,Hybrid,2900,2900,3050,3500,3610,3610
Social Science Quarterly,Wiley,Hybrid,2100,2200,2200,2250,2320,2320
Social and Personality Psychology Compass,Wiley,Hybrid,2083,2083,2083,2500,2580,2580
Sociologia Ruralis,Wiley,Hybrid,2500,2650,2650,2950,3040,3040
Sociological Forum,Wiley,Hybrid,2350,2350,2350,2400,2480,2480
Sociological Inquiry,Wiley,Hybrid,2100,2100,2100,2150,2220,2220
Sociology Compass,Wiley,Hybrid,2083,2083,2150,2450,2520,2520
Sociology of Health & Illness,Wiley,Hybrid,2667,3000,3000,3500,3610,3610
"Software Testing, Verification & Reliability",Wiley,Hybrid,3000,3000,3000,3050,3140,3140
Software: Practice and Experience,Wiley,Hybrid,2650,3000,3000,3400,3500,3500
Soil Science Society of America Journal,Wiley,Hybrid,,,900,1050,1230,1230
Soil Use and Management,Wiley,Hybrid,2917,2917,2917,3200,3200,3200
Solar RRL,Wiley,Hybrid,2917,3150,3150,3250,3350,3350
Sonography,Wiley,Hybrid,2083,2083,2083,2100,2170,2170
Southern Economic Journal,Wiley,Hybrid,2200,2200,2200,2250,2320,2320
Space Weather,Wiley,OA,,2200,2200,2332,2420,2420
Space Weather,Wiley,Hybrid,3000,,,,,3000
Special Care in Dentistry,Wiley,Hybrid,2083,2083,2083,2350,2420,2420
Starch,Wiley,Hybrid,3150,3150,3150,3150,3350,3350
Stat,Wiley,Hybrid,2083,2250,2450,2850,2930,2930
Statistica Neerlandica,Wiley,Hybrid,2250,2250,2450,2800,2880,2880
Statistical Analysis and Data Mining,Wiley,Hybrid,2750,2750,3000,3050,3140,3140
Statistics in Medicine,Wiley,Hybrid,3450,3900,3900,4150,4270,4270
Steel Construction,Wiley,Hybrid,2100,,,,,2100
Steel Construction: Design and Research,Wiley,Hybrid,,2100,2100,2550,2630,2630
Steel Research International,Wiley,Hybrid,3150,3150,3150,3250,3350,3350
Stem Cells International,Wiley,OA,,,,,2195,2195
Strain,Wiley,Hybrid,3100,3100,3100,3450,3550,3550
Strategic Change: Briefings in EntrepreneurialFinance,Wiley,Hybrid,,2500,2500,2550,2630,2630
Strategic Entrepreneurship Journal,Wiley,Hybrid,2100,2500,2500,3000,3090,3090
Strategic Management Journal,Wiley,Hybrid,2667,2667,2900,3100,3190,3190
Stress and Health,Wiley,Hybrid,2500,2500,2750,3300,3400,3400
Stroke Research and Treatment,Wiley,OA,,,,,854,854
Structural Concrete,Wiley,Hybrid,2100,2100,2700,3250,3350,3350
Structural Control and Health Monitoring,Wiley,Hybrid,2650,2650,3250,3750,,3750
Structural Control and Health Monitoring,Wiley,OA,,,,,2125,2125
Studia Linguistica,Wiley,Hybrid,2100,2100,2100,2150,2220,2220
Studies In Ethnicity and Nationalism,Wiley,Hybrid,,2500,2500,2550,2630,2630
Studies in Applied Mathematics,Wiley,Hybrid,2650,3200,3250,3350,3450,3450
Studies in Family Planning,Wiley,Hybrid,2500,2500,2500,2600,2680,2680
Suicide and Life-Threatening Behavior,Wiley,Hybrid,2500,2500,2650,2700,2780,2780
Support for Learning,Wiley,Hybrid,2500,2500,2500,2550,2630,2630
Surface and Interface Analysis,Wiley,Hybrid,2650,2650,2650,2700,2780,2780
Surgery Research and Practice,Wiley,OA,,,,,739,739
Surgical Practice,Wiley,Hybrid,2083,2083,2083,2100,2170,2170
Sustainable Development,Wiley,Hybrid,2917,2917,2917,3100,3190,3190
Sustainable Food Proteins,Wiley,OA,,,,,2450,2450
Swiss Political Science Review,Wiley,Hybrid,1500,1800,1800,2200,2270,2270
Symbolic Interaction,Wiley,Hybrid,2100,2100,2300,2800,2880,2880
Synapse,Wiley,Hybrid,2417,2600,2600,2650,2730,2730
Syntax,Wiley,Hybrid,2333,2333,2333,2400,2480,2480
System Dynamics Review,Wiley,Hybrid,2100,2450,2450,2500,2580,2580
Systematic Entomology,Wiley,Hybrid,2500,3000,3300,3600,3600,3600
Systems Engineering,Wiley,Hybrid,2700,2700,2700,2750,2830,2830
Systems Research and Behavioral Science,Wiley,Hybrid,2417,2417,2417,2450,2520,2520
TAXON,Wiley,Hybrid,,1800,1800,2150,2220,2220
TESOL Journal,Wiley,Hybrid,2100,2100,2100,2100,2170,2170
TESOL Quarterly,Wiley,Hybrid,2100,2100,2100,2100,2170,2170
Teaching Statistics,Wiley,Hybrid,2100,2100,2100,2150,2220,2220
Teaching Theology & Religion,Wiley,Hybrid,2083,2083,2083,2100,2170,2170
Tectonics,Wiley,Hybrid,3000,3000,3000,3086,3170,3170
Terra Nova,Wiley,Hybrid,3000,3000,3000,3050,3140,3140
The American Journal of Economics and Sociology,Wiley,Hybrid,2100,2100,2100,2150,2220,2220
The American Journal on Addictions,Wiley,Hybrid,2500,2500,2500,2900,2980,2980
The Anatomical Record,Wiley,Hybrid,2500,3000,3150,3250,3350,3350
The Australian Economic Review,Wiley,Hybrid,2083,2083,2083,2100,2170,2170
The Australian Journal of Agricultural and Resource Economics,Wiley,Hybrid,2083,2083,2083,2083,2150,2150
The Australian Journal of Anthropology,Wiley,Hybrid,2167,2167,2167,2200,2270,2270
The Breast Journal,Wiley,Hybrid,2850,2950,3050,,,3050
The Breast Journal,Wiley,OA,,,,,2010,2010
The British Journal of Sociology,Wiley,Hybrid,,2550,2700,3000,3090,3090
The Canadian Geographer/Le Geographe Canadien,Wiley,Hybrid,2083,2083,2083,2300,2370,2370
The Canadian Journal of Chemical Engineering,Wiley,Hybrid,2500,2500,2500,2800,2880,2880
The Canadian Journal of Statistics/La revue canadienne de statistique,Wiley,Hybrid,2250,2250,2250,2300,2370,2370
The Career Development Quarterly,Wiley,Hybrid,2100,2100,2100,2150,2220,2220
The Chemical Record,Wiley,Hybrid,3500,3500,3500,3700,3810,3810
The Clinical Respiratory Journal,Wiley,Hybrid,2583,2583,2583,,,2583
The Clinical Respiratory Journal,Wiley,OA,,,,1700,1700,1700
The Clinical Teacher,Wiley,Hybrid,2083,2083,2300,2800,2800,2800
The Curriculum Journal,Wiley,Hybrid,,2500,2500,2550,2630,2630
The Depositional Record,Wiley,OA,1500,1500,1500,1800,1800,1800
The Developing Economies,Wiley,Hybrid,2083,2083,2083,2100,2170,2170
The EMBO Journal,Wiley,Hybrid,4700,4700,4700,5500,5500,5500
The Econometrics Journal,Wiley,Hybrid,2500,,,,,2500
The Economic History Review,Wiley,Hybrid,2500,2500,2500,3000,3000,3000
The Economic Journal,Wiley,Hybrid,2500,,,,,2500
The Ecumenical Review,Wiley,Hybrid,2100,2100,2100,2150,2220,2220
The Electronic Journal of Information Systems in Developing Countries,Wiley,Hybrid,3250,3250,3250,3350,3450,3450
The FASEB Journal,Wiley,Hybrid,,2083,2083,2650,2810,2810
The FEBS Journal,Wiley,Hybrid,3167,3167,3500,3700,3810,3810
The Financial Review,Wiley,Hybrid,2100,2100,2100,2150,2220,2220
The Geographical Journal,Wiley,Hybrid,2500,2500,2500,2950,3040,3040
The German Quarterly,Wiley,Hybrid,2100,2100,2100,2150,2220,2220
The Heythrop Journal,Wiley,Hybrid,2100,2100,2100,2150,2220,2220
The Historian,Wiley,Hybrid,2100,,,,,2100
The Howard Journal of Crime and Justice,Wiley,Hybrid,2500,2500,2500,2550,2630,2630
The International Journal of Health Planning and Management,Wiley,Hybrid,2650,3000,3000,3050,3140,3140
The International Journal of Medical Robotics and Computer Assisted Surgery,Wiley,Hybrid,2500,2600,2850,3300,3400,3400
The Journal of Aesthetics and Art Criticism,Wiley,Hybrid,2100,2100,,,,2100
The Journal of American Culture,Wiley,Hybrid,2100,2100,2100,2150,2220,2220
The Journal of Clinical Hypertension,Wiley,OA,,,2200,2650,2920,2920
The Journal of Clinical Hypertension,Wiley,Hybrid,3250,3250,,,,3250
The Journal of Comparative Neurology,Wiley,Hybrid,3763,3763,3763,4200,4320,4320
The Journal of Competency-Based Education,Wiley,Hybrid,,2116,2116,,,2116
The Journal of Creative Behavior,Wiley,Hybrid,2100,2100,2100,2150,2220,2220
The Journal of Dermatology,Wiley,Hybrid,2750,3050,3050,3050,3050,3050
The Journal of Finance,Wiley,Hybrid,,2962,2962,3300,3400,3400
The Journal of Financial Research,Wiley,Hybrid,2500,2500,2500,2550,2630,2630
The Journal of Futures Markets,Wiley,Hybrid,2083,2350,2350,2400,2480,2480
The Journal of Gene Medicine,Wiley,Hybrid,2500,2500,2750,3300,3400,3400
The Journal of Humanistic Counseling,Wiley,Hybrid,2100,2100,2100,2150,2220,2220
The Journal of Industrial Economics,Wiley,Hybrid,2417,2417,2417,2450,2520,2520
The Journal of Pathology,Wiley,Hybrid,3000,3250,3800,4050,4170,4170
The Journal of Pathology: Clinical Research,Wiley,OA,1800,1800,2000,2450,2550,2550
The Journal of Physiology,Wiley,Hybrid,3292,3750,3900,4000,4120,4120
The Journal of Political Philosophy,Wiley,Hybrid,2500,2500,2500,2950,3040,3040
The Journal of Popular Culture,Wiley,Hybrid,2100,2100,2100,2150,2220,2220
The Journal of Rural Health,Wiley,Hybrid,2500,2500,2750,3300,3400,3400
The Journal of Wildlife Management,Wiley,Hybrid,2500,2500,2750,3300,3400,3400
The Journal of World Intellectual Property,Wiley,Hybrid,2083,2083,2083,2100,2170,2170
The Laryngoscope,Wiley,Hybrid,3417,3417,3417,3950,4070,4070
The Manchester School,Wiley,Hybrid,2083,2083,2083,2450,2520,2520
The Milbank Quarterly,Wiley,Hybrid,2667,3150,3150,3250,3350,3350
The Modern Language Journal,Wiley,Hybrid,2500,2500,2750,2800,2880,2880
The Muslim World,Wiley,Hybrid,2100,2100,2100,2150,2220,2220
The Obstetrician & Gynaecologist,Wiley,Hybrid,2100,2100,2100,2150,2220,2220
The Oncologist,Wiley,Hybrid,1260,1300,1300,,,1300
The Photogrammetric Record,Wiley,Hybrid,2083,2083,2150,2350,2420,2420
The Plant Genome,Wiley,OA,,1520,1600,1889,2180,2180
The Plant Journal,Wiley,Hybrid,3400,3400,3750,4100,4220,4220
The Plant Phenome Journal,Wiley,OA,,1520,1520,1750,2140,2140
The Political Quarterly,Wiley,Hybrid,2500,2500,2500,2700,2780,2780
The Prostate,Wiley,Hybrid,2950,2950,2950,3550,3660,3660
The RAND Journal of Economics,Wiley,Hybrid,2583,2583,2583,2650,2730,2730
The Reading Teacher,Wiley,Hybrid,2100,2100,2100,2100,2100,2100
The Russian Review,Wiley,Hybrid,2100,2100,2100,2150,2220,2220
The Scandinavian Journal of Economics,Wiley,Hybrid,2500,2500,2500,2550,2630,2630
The Scientific World Journal,Wiley,OA,,,,,739,739
The South African Journal of Economics,Wiley,Hybrid,2100,2100,2100,2100,2170,2170
The Southern Journal of Philosophy,Wiley,Hybrid,2100,2100,2100,2150,2220,2220
The Structural Design of Tall and Special Buildings,Wiley,Hybrid,2917,3200,3250,3350,3450,3450
The World Economy,Wiley,Hybrid,2350,2350,2600,2650,2730,2730
Theoria,Wiley,Hybrid,2100,2100,2100,2400,2480,2480
Therapeutic Apheresis and Dialysis,Wiley,Hybrid,2583,2583,2583,2700,2780,2780
Thoracic Cancer,Wiley,OA,2000,2200,2400,2500,2500,2500
Thought: A Journal of Philosophy,Wiley,Hybrid,2100,2100,2100,,,2100
Thunderbird International Business Review,Wiley,Hybrid,2500,2500,2500,2550,2630,2630
Tijdschrift voor Economische en Sociale Geografie,Wiley,Hybrid,2500,2500,2500,2900,2980,2980
Topics in Cognitive Science,Wiley,Hybrid,2417,2417,2417,2550,2630,2630
Traditional & Kampo Medicine,Wiley,Hybrid,1500,1500,1650,2000,2060,2060
Traffic,Wiley,Hybrid,2900,2900,2900,3450,3550,3550
Transactions in GIS,Wiley,Hybrid,2600,2600,2750,2800,2880,2880
Transactions of the American Fisheries Society,Wiley,Hybrid,2500,3000,3000,3050,3140,3140
Transactions of the Institute of British Geographers,Wiley,Hybrid,2500,2500,2750,3300,3400,3400
Transactions of the London Mathematical Society,Wiley,OA,2254,1085,1085,1300,1430,1430
Transactions of the Philological Society,Wiley,Hybrid,2100,2100,2100,2150,2220,2220
Transactions on Emerging Telecommunications Technologies,Wiley,Hybrid,2500,2500,2500,2950,3040,3040
Transboundary and Emerging Diseases,Wiley,Hybrid,3583,3750,4000,4100,,4100
Transboundary and Emerging Diseases,Wiley,OA,,,,,2310,2310
Transforming Anthropology,Wiley,Hybrid,2500,2500,2500,2500,2580,2580
Transfusion,Wiley,Hybrid,3250,3250,3250,3250,3250,3250
Transfusion Medicine,Wiley,Hybrid,2083,2083,2300,2700,2780,2780
Translational Biophotonics,Wiley,OA,,1777,1777,2050,2260,2260
Translational Sports Medicine,Wiley,OA,,,,,716,716
Translational Sports Medicine,Wiley,Hybrid,2750,2750,2750,,,2750
Transplant Infectious Disease,Wiley,Hybrid,2400,2400,2550,2850,2930,2930
Transplant International,Wiley,Hybrid,3000,3100,3100,,,3100
Trends in Urology & Men's Health,Wiley,Hybrid,2100,,,,,2100
Tropical Medicine & International Health,Wiley,Hybrid,2500,2500,2650,2650,2730,2730
Tuberculosis Research and Treatment,Wiley,OA,,,,,739,739
Ultrasound in Obstetrics & Gynecology,Wiley,Hybrid,3100,3100,3400,3650,3760,3760
United European Gastroenterology Journal,Wiley,OA,,,2500,2500,2500,2500
Urban Agriculture & Regional Food Systems,Wiley,OA,,830,830,950,1120,1120
Vadose Zone Journal,Wiley,OA,,1520,1600,1844,2180,2180
Vakuum in Forschung und Praxis,Wiley,Hybrid,,2500,2500,2550,2630,2630
Veterinary Clinical Pathology,Wiley,Hybrid,2100,2500,2500,2650,2730,2730
Veterinary Dermatology,Wiley,Hybrid,2500,2500,2500,2750,2830,2830
Veterinary Medicine International,Wiley,OA,,,,,739,739
Veterinary Medicine and Science,Wiley,OA,1650,1800,2000,2400,2640,2640
Veterinary Ophthalmology,Wiley,Hybrid,2850,2850,2850,2850,2930,2930
Veterinary Radiology & Ultrasound,Wiley,Hybrid,2750,3250,3250,3350,3350,3350
Veterinary Record,Wiley,Hybrid,,,2630,3150,3250,3250
Veterinary Record Case Reports,Wiley,Hybrid,,,911,1050,1080,1080
Veterinary Record Open,Wiley,OA,,,1900,1900,2090,2090
Veterinary Surgery,Wiley,Hybrid,2500,2500,2500,2500,2500,2500
Veterinary and Comparative Oncology,Wiley,Hybrid,3083,3150,3150,3500,3610,3610
Vietnam Journal of Chemistry,Wiley,Hybrid,2500,2500,2500,2550,2630,2630
View,Wiley,OA,,3470,3470,3450,3450,3450
Visual Anthropology Review,Wiley,Hybrid,2500,2500,2500,2500,2580,2580
Vox Sanguinis,Wiley,Hybrid,2750,3000,3000,3050,3140,3140
WIREs Climate Change,Wiley,Hybrid,3600,3600,3600,4050,4170,4170
WIREs Mechanisms of Disease,Wiley,Hybrid,,,,3400,3500,3500
Water Environment Research,Wiley,Hybrid,2116,2116,2116,2400,2480,2480
Water Resources Research,Wiley,Hybrid,2143,2143,2350,2538,2680,2680
Water and Environment Journal,Wiley,Hybrid,2583,2583,2583,3050,3140,3140
Weather,Wiley,Hybrid,1250,1250,1250,1400,1440,1440
Weed Biology and Management,Wiley,Hybrid,2083,2300,2300,2450,2520,2520
Weed Research,Wiley,Hybrid,2500,2900,2900,2950,3040,3040
Wildlife Biology,Wiley,OA,,,,2000,2000,2000
Wildlife Monographs,Wiley,Hybrid,2295,2295,2500,3000,3090,3090
Wildlife Society Bulletin,Wiley,Hybrid,2500,2500,2750,2800,,2800
Wildlife Society Bulletin,Wiley,OA,,,,,1850,1850
Wiley Interdisciplinary Reviews - Cognitive Science,Wiley,Hybrid,2583,2583,2850,3050,3140,3140
Wiley Interdisciplinary Reviews - Nanomedicine and Nanobiotechnology,Wiley,Hybrid,3100,3100,3100,3600,3710,3710
Wiley Interdisciplinary Reviews: Computational Molecular Science,Wiley,Hybrid,3750,3750,3750,3850,3970,3970
Wiley Interdisciplinary Reviews: Computational Statistics,Wiley,Hybrid,2083,2083,2083,2550,2630,2630
Wiley Interdisciplinary Reviews: Data Mining and Knowledge Discovery,Wiley,Hybrid,2500,2500,2750,3300,3400,3400
Wiley Interdisciplinary Reviews: Developmental Biology,Wiley,Hybrid,3500,3500,3500,,,3500
Wiley Interdisciplinary Reviews: Energy and Environment,Wiley,Hybrid,3000,3000,3000,3050,3140,3140
Wiley Interdisciplinary Reviews: Forensic Science,Wiley,Hybrid,2500,2500,2500,2550,2630,2630
Wiley Interdisciplinary Reviews: RNA,Wiley,Hybrid,3333,3333,3333,3500,3610,3610
Wiley Interdisciplinary Reviews: Systems Biology and Medicine,Wiley,Hybrid,3150,3150,3300,,,3300
Wiley Interdisciplinary Reviews: Water,Wiley,Hybrid,2333,2333,2600,3100,3190,3190
Wind Energy,Wiley,Hybrid,3667,3667,,,,3667
Wind Energy,Wiley,OA,,,2500,2600,2860,2860
Wireless Communications and Mobile Computing,Wiley,OA,,,,,2356,2356
World Englishes,Wiley,Hybrid,2150,2150,2150,2600,2670,2670
World Food Policy,Wiley,Hybrid,,2500,2500,2550,2630,2630
World Journal of Otorhinolaryngology - Head and Neck Surgery,Wiley,OA,,,,2238,2238,2238
World Medical & Health Policy (Electronic),Wiley,Hybrid,2100,2100,2100,2150,2220,2220
World Water Policy,Wiley,Hybrid,,2500,2500,2550,2630,2630
Worldviews on Evidence-Based Nursing,Wiley,Hybrid,1500,1800,2000,2400,2480,2480
Wound Repair and Regeneration,Wiley,Hybrid,2500,2500,2750,2750,2830,2830
X-Ray Spectrometry,Wiley,Hybrid,2583,2750,2750,3050,3140,3140
Xenotransplantation,Wiley,Hybrid,3100,3100,3100,3350,3450,3450
Yeast,Wiley,Hybrid,2833,2833,2900,2950,3040,3040
ZAMM - Journal of Applied Mathematics and Mechanics,Wiley,Hybrid,2083,2083,2083,2550,2630,2630
Zeitschrift f�r anorganische und allgemeine Chemie,Wiley,Hybrid,2500,2500,2500,2950,3040,3040
Zoo Biology,Wiley,Hybrid,2833,2833,2833,2850,2930,2930
Zoologica Scripta,Wiley,Hybrid,2500,2500,2500,3000,3090,3090
Zoonoses and Public Health,Wiley,Hybrid,3500,3500,3500,3550,3660,3660
Zygon Journal of Religion and Science,Wiley,Hybrid,2100,2100,2100,2150,2220,2220
c/e papers,Wiley,Hybrid,,,2500,2500,2630,2630
eJhaem,Wiley,OA,,2000,2000,2000,2200,2200
infocus Magazine,Wiley,Hybrid,2678,,,,,2678
physica status solidi (RRL) rapid research letters,Wiley,Hybrid,3150,3150,3150,3250,3350,3350
physica status solidi (a) applications and materials science,Wiley,Hybrid,3150,3150,3150,3250,3350,3350
physica status solidi (b) basic solid state physics,Wiley,Hybrid,3150,3150,3150,3250,3350,3350
